,Unnamed: 0,MAKE,MODEL,VARIANT,FUELCODE,TRANSMISSIONCODE,FUEL,TRANSMISSION,CC
5412,5412,TATA,SUMO VICTA,CX 7 SEATER (1948 cc),4,0,DIESEL,MANUAL,1948
5413,5413,TATA,SUMO VICTA,CX 9 SEATER (1948 cc),4,0,DIESEL,MANUAL,1948
5414,5414,TATA,SUMO VICTA,CX 'S' 6 SEATER (1948 cc),4,0,DIESEL,MANUAL,1948
5415,5415,TATA,SUMO VICTA,DI CX 10 SEATER (2956 cc),4,0,DIESEL,MANUAL,2956
5416,5416,TATA,SUMO VICTA,DI CX 7 SEATER (2956 cc),4,0,DIESEL,MANUAL,2956
5417,5417,TATA,SUMO VICTA,DI CX 9 SEATER (2956 cc),4,0,DIESEL,MANUAL,2956
5418,5418,TATA,SUMO VICTA,DI EX 7 SEATER (2956 cc),4,0,DIESEL,MANUAL,2956
5419,5419,TATA,SUMO VICTA,DI EX 9 SEATER (2956 cc),4,0,DIESEL,MANUAL,2956
5420,5420,TATA,SUMO VICTA,DI GX 7 SEATER (2956 cc),4,0,DIESEL,MANUAL,2956
5421,5421,TATA,SUMO VICTA,DI GX 8 SEATER (2956 cc),4,0,DIESEL,MANUAL,2956
5422,5422,TATA,SUMO VICTA,DI GX 9 SEATER (2956 cc),4,0,DIESEL,MANUAL,2956
5423,5423,TATA,SUMO VICTA,DI LX 7 SEATER (2956 cc),4,0,DIESEL,MANUAL,2956
5424,5424,TATA,SUMO VICTA,DI LX 9 SEATER (2956 cc),4,0,DIESEL,MANUAL,2956
5425,5425,TATA,SUMO VICTA,EX 10 SEATER (1948 cc),4,0,DIESEL,MANUAL,1948
5426,5426,TATA,SUMO VICTA,EX 7 SEATER (1948 cc),4,0,DIESEL,MANUAL,1948
5427,5427,TATA,SUMO VICTA,EX 9 SEATER (1948 cc),4,0,DIESEL,MANUAL,1948
5428,5428,TATA,SUMO VICTA,GX 7 SEATER (1948 cc),4,0,DIESEL,MANUAL,1948
5429,5429,TATA,SUMO VICTA,GX 9 SEATER (1948 cc),4,0,DIESEL,MANUAL,1948
5430,5430,TATA,SUMO VICTA,GX TC 7 SEATER (1948 cc),4,0,DIESEL,MANUAL,1948
5431,5431,TATA,SUMO VICTA,GX TC 8 SEATER (1948 cc),4,0,DIESEL,MANUAL,1948
5432,5432,TATA,SUMO VICTA,LX 10 SEATER (1948 cc),4,0,DIESEL,MANUAL,1948
5433,5433,TATA,SUMO VICTA,LX 7 SEATER (1948 cc),4,0,DIESEL,MANUAL,1948
5434,5434,TATA,SUMO VICTA,LX 9 SEATER (1948 cc),4,0,DIESEL,MANUAL,1948
5435,5435,TATA,SUMO VICTA,EX 8 SEATER (1948 cc),4,0,DIESEL,MANUAL,1948
5436,5436,TATA,TIAGO,XE CNG (1199 cc),3,0,LPG_OR_CNG,MANUAL,1199
5437,5437,TATA,TIAGO,XM CNG (1199 cc),3,0,LPG_OR_CNG,MANUAL,1199
5438,5438,TATA,TIAGO,XT CNG (1199 cc),3,0,LPG_OR_CNG,MANUAL,1199
5439,5439,TATA,TIAGO,XZ Plus CNG (1199 cc),3,0,LPG_OR_CNG,MANUAL,1199
5440,5440,TATA,TIAGO,XZ Plus CNG Dual Tone (1199 cc),3,0,LPG_OR_CNG,MANUAL,1199
5441,5441,TATA,TIAGO,XT Rhythm (1199 cc),7,0,PETROL,MANUAL,1199
5442,5442,TATA,TIAGO,REVOTORQ XZ (1047 cc),4,0,DIESEL,MANUAL,1047
5443,5443,TATA,TIAGO,REVOTORQ XT (O) (1047 cc),4,0,DIESEL,MANUAL,1047
5444,5444,TATA,TIAGO,REVOTORQ XT (1047 cc),4,0,DIESEL,MANUAL,1047
5445,5445,TATA,TIAGO,REVOTORQ XM (1047 cc),4,0,DIESEL,MANUAL,1047
5446,5446,TATA,TIAGO,REVOTRON XZ (1199 cc),7,0,PETROL,MANUAL,1199
5447,5447,TATA,TIAGO,REVOTORQ XE (O) (1047 cc),4,0,DIESEL,MANUAL,1047
5448,5448,TATA,TIAGO,REVOTRON XT (O) (1199 cc),7,0,PETROL,MANUAL,1199
5449,5449,TATA,TIAGO,REVOTORQ XE (1047 cc),4,0,DIESEL,MANUAL,1047
5450,5450,TATA,TIAGO,REVOTRON XT (1199 cc),7,0,PETROL,MANUAL,1199
5451,5451,TATA,TIAGO,REVOTRON XM (O) (1199 cc),7,0,PETROL,MANUAL,1199
5452,5452,TATA,TIAGO,REVOTORQ XB (1047 cc),4,0,DIESEL,MANUAL,1047
5453,5453,TATA,TIAGO,REVOTRON XM (1199 cc),7,0,PETROL,MANUAL,1199
5454,5454,TATA,TIAGO,REVOTRON XE (O) (1199 cc),7,0,PETROL,MANUAL,1199
5455,5455,TATA,TIAGO,REVOTRON XE (1199 cc),7,0,PETROL,MANUAL,1199
5456,5456,TATA,TIAGO,REVOTRON XB (1199 cc),7,0,PETROL,MANUAL,1199
5457,5457,TATA,TIAGO,REVOTORQ XM (O) (1047 cc),4,0,DIESEL,MANUAL,1047
5458,5458,TATA,TIAGO,REVOTORQ XZ WO ALLOY (1047 cc),4,0,DIESEL,MANUAL,1047
5459,5459,TATA,TIAGO,WIZZ EDITION REVOTORQ (1047 cc),4,0,DIESEL,MANUAL,1047
5460,5460,TATA,TIAGO,WIZZ EDITION REVOTRON (1199 cc),7,0,PETROL,MANUAL,1199
5461,5461,TATA,TIAGO,Revotron XTA (1199 cc),7,1,PETROL,AUTOMATIC,1199
5462,5462,TATA,TIAGO,Revotron XZA (1199 cc),7,1,PETROL,AUTOMATIC,1199
5463,5463,TATA,TIAGO,NRG (1047 cc),4,0,DIESEL,MANUAL,1047
5464,5464,TATA,TIAGO,NRG (1199 cc),7,0,PETROL,MANUAL,1199
5465,5465,TATA,TIAGO,REVOTRON XZ PLUS (1199 cc),7,0,PETROL,MANUAL,1199
5466,5466,TATA,TIAGO,Revotron XZA Plus (1199 cc),7,1,PETROL,AUTOMATIC,1199
5467,5467,TATA,TIAGO,Revotron XZ (O) (1199 cc),7,1,PETROL,AUTOMATIC,1199
5468,5468,TATA,TIAGO,Revotron XZA Plus Dual Tone (1199 cc),7,1,PETROL,AUTOMATIC,1199
5469,5469,TATA,TIAGO,Revotron XZ Plus Dual Tone (1199 cc),7,0,PETROL,MANUAL,1199
5470,5470,TATA,TIAGO,Revotorq XZ Plus Dual Tone (1047 cc),4,0,DIESEL,MANUAL,1047
5471,5471,TATA,TIAGO,Revotorq XZ(O) (1047 cc),4,0,DIESEL,MANUAL,1047
5472,5472,TATA,TIAGO,Revotorq XZ Plus (1047 cc),4,0,DIESEL,MANUAL,1047
5473,5473,TATA,TIAGO,JTP 1.2 (1199 cc),7,0,PETROL,MANUAL,1199
5474,5474,TATA,TIAGO,XT Limited Edition (1199 cc),7,0,PETROL,MANUAL,1199
5475,5475,TATA,TIAGO,NRG 1.2L Petrol AMT (1199 cc),7,1,PETROL,AUTOMATIC,1199
5476,5476,TATA,TIAGO EV,XE Medium Range (19 KWH),9,1,ELECTRIC,AUTOMATIC,19
5477,5477,TATA,TIAGO EV,XT Medium Range (19 KWH),9,1,ELECTRIC,AUTOMATIC,19
5478,5478,TATA,TIAGO EV,XT Long Range (24 KWH),9,1,ELECTRIC,AUTOMATIC,24
5479,5479,TATA,TIAGO EV,XZ Plus Long Range (24 KWH),9,1,ELECTRIC,AUTOMATIC,24
5480,5480,TATA,TIAGO EV,XZ Plus Long Range Fast Charger (24 KWH),9,1,ELECTRIC,AUTOMATIC,24
5481,5481,TATA,TIAGO EV,XZ Plus Tech LUX Long Range (24 KWH),9,1,ELECTRIC,AUTOMATIC,24
5482,5482,TATA,TIAGO EV,XZ Plus Tech LUX Long Range Fast Charger (24 KWH),9,1,ELECTRIC,AUTOMATIC,24
5483,5483,TATA,TIAGO NRG,XT MT (1199 cc),7,0,PETROL,MANUAL,1199
5484,5484,TATA,TIAGO NRG,XZ MT (1199 cc),7,0,PETROL,MANUAL,1199
5485,5485,TATA,TIAGO NRG,XT iCNG (1199 cc),3,0,LPG_OR_CNG,MANUAL,1199
5486,5486,TATA,TIAGO NRG,XZ AMT (1199 cc),7,1,PETROL,AUTOMATIC,1199
5487,5487,TATA,TIAGO NRG,XZ iCNG (1199 cc),3,0,LPG_OR_CNG,MANUAL,1199
5488,5488,TATA,TIGOR,XZ CNG (1199 cc),3,0,LPG_OR_CNG,MANUAL,1199
5489,5489,TATA,TIGOR,XZ Plus CNG (1199 cc),3,0,LPG_OR_CNG,MANUAL,1199
5490,5490,TATA,TIGOR,XZ Plus CNG Dual Tone (1199 cc),3,0,LPG_OR_CNG,MANUAL,1199
5491,5491,TATA,TIGOR,XZ Plus Dual Tone (1199 cc),7,0,PETROL,MANUAL,1199
5492,5492,TATA,TIGOR,XZA Plus Dual Tone (1199 cc),7,0,PETROL,MANUAL,1199
5493,5493,TATA,TIGOR,1.2 XE ELECTRIC VEHICLE (30 KWH),9,0,ELECTRIC,MANUAL,30
5494,5494,TATA,TIGOR,1.2 XE PLUS ELECTRIC VEHICLE (30 KWH),9,0,ELECTRIC,MANUAL,30
5495,5495,TATA,TIGOR,1.2 XM ELECTRIC VEHICLE (30 KWH),9,0,ELECTRIC,MANUAL,30
5496,5496,TATA,TIGOR,1.2 XM PLUS ELECTRIC VEHICLE (30 KWH),9,0,ELECTRIC,MANUAL,30
5497,5497,TATA,TIGOR,1.2 XT ELECTRIC VEHICLE (30 KWH),9,0,ELECTRIC,MANUAL,30
5498,5498,TATA,TIGOR,1.2 XT PLUS ELECTRIC VEHICLE (30 KWH),9,0,ELECTRIC,MANUAL,30
5499,5499,TATA,TIGOR,XPRESS T XM PLUS ELECTRIC VEHICLE (30 KWH),9,0,ELECTRIC,MANUAL,30
5500,5500,TATA,TIGOR,XZ PLUS LITHIUM ION (55 KWH),9,0,ELECTRIC,MANUAL,55
5501,5501,TATA,TIGOR,XM CNG (1199 cc),3,0,LPG_OR_CNG,MANUAL,1199
5502,5502,TATA,TIGOR,XZ Plus Leatherette Pack (1199 cc),7,0,PETROL,MANUAL,1199
5503,5503,TATA,TIGOR,XZA Plus Leatherette Pack (1199 cc),7,1,PETROL,AUTOMATIC,1199
5504,5504,TATA,TIGOR,XZ Plus CNG Leatherette Pack (1199 cc),3,0,LPG_OR_CNG,MANUAL,1199
5505,5505,TATA,TIGOR,Revotron XE (1199 cc),7,0,PETROL,MANUAL,1199
5506,5506,TATA,TIGOR,Revotron XT (1199 cc),7,0,PETROL,MANUAL,1199
5507,5507,TATA,TIGOR,Revotorq XE (1047 cc),4,0,DIESEL,MANUAL,1047
5508,5508,TATA,TIGOR,Revotron XZ (1199 cc),7,0,PETROL,MANUAL,1199
5509,5509,TATA,TIGOR,Revotron XZ (O) (1199 cc),7,0,PETROL,MANUAL,1199
5510,5510,TATA,TIGOR,Revotorq XT (1047 cc),4,0,DIESEL,MANUAL,1047
5511,5511,TATA,TIGOR,Revotorq XZ (1047 cc),4,0,DIESEL,MANUAL,1047
5512,5512,TATA,TIGOR,Revotorq XZ (O) (1047 cc),4,0,DIESEL,MANUAL,1047
5513,5513,TATA,TIGOR,1.05 REVOTORQ XM (1047 cc),4,0,DIESEL,MANUAL,1047
5514,5514,TATA,TIGOR,1.2 REVOTRON XM (1199 cc),7,0,PETROL,MANUAL,1199
5515,5515,TATA,TIGOR,XTA (1199 cc),7,1,PETROL,AUTOMATIC,1199
5516,5516,TATA,TIGOR,XZA (1199 cc),7,1,PETROL,AUTOMATIC,1199
5517,5517,TATA,TIGOR,XZA Plus (1199 cc),7,1,PETROL,AUTOMATIC,1199
5518,5518,TATA,TIGOR,BUZZ (1047 cc),4,1,DIESEL,AUTOMATIC,1047
5519,5519,TATA,TIGOR,BUZZ (1199 cc),7,1,PETROL,AUTOMATIC,1199
5520,5520,TATA,TIGOR,Revotron XZ Plus (1199 cc),7,1,PETROL,AUTOMATIC,1199
5521,5521,TATA,TIGOR,Revotorq XZ Plus (1047 cc),4,1,DIESEL,AUTOMATIC,1047
5522,5522,TATA,TIGOR,Revotron XMA (1199 cc),7,1,PETROL,AUTOMATIC,1199
5523,5523,TATA,TIGOR,Revotron XZA Plus (1199 cc),7,1,PETROL,AUTOMATIC,1199
5524,5524,TATA,TIGOR,JTP (1199 cc),7,0,PETROL,MANUAL,1199
5525,5525,TATA,TIGOR,Revotron XZ Plus (1199 cc),7,0,PETROL,MANUAL,1199
5526,5526,TATA,TIGOR,XZ Plus LUX (30 KWH),9,1,ELECTRIC,AUTOMATIC,30
5527,5527,TATA,VENTURE,CX - 8 SEATER (1405 cc),4,0,DIESEL,MANUAL,1405
5528,5528,TATA,VENTURE,EX - 8 SEATER (1405 cc),4,0,DIESEL,MANUAL,1405
5529,5529,TATA,VENTURE,GX - 7 SEATER (1405 cc),4,0,DIESEL,MANUAL,1405
5530,5530,TATA,VENTURE,GX - 8 SEATER (1405 cc),4,0,DIESEL,MANUAL,1405
5531,5531,TATA,VENTURE,EX - 5 SEATER (1405 cc),4,0,DIESEL,MANUAL,1405
5532,5532,TATA,VENTURE,EX - 7 SEATER (1405 cc),4,0,DIESEL,MANUAL,1405
5533,5533,TATA,VENTURE,LX 7 STR (1405 cc),4,0,DIESEL,MANUAL,1405
5534,5534,TATA,Vista Tech,LS BS III (1405 cc),4,0,DIESEL,MANUAL,1405
5535,5535,TATA,Vista Tech,LX BS III (1405 cc),4,0,DIESEL,MANUAL,1405
5536,5536,TATA,Vista Tech,LS BS IV (1248 cc),4,0,DIESEL,MANUAL,1248
5537,5537,TATA,Vista Tech,VX BS IV (1248 cc),4,0,DIESEL,MANUAL,1248
5538,5538,TATA,XENON,XENON YODHA BS IV + (2956 cc),4,0,DIESEL,MANUAL,2956
5539,5539,TATA,XENON,XENON YODHA BS IV single cab (2956 cc),4,0,DIESEL,MANUAL,2956
5540,5540,TATA,XENON,XENON YODHA BS IV 4x4 double cab (2956 cc),4,0,DIESEL,MANUAL,2956
5541,5541,TATA,XENON,CREW CABIN LUXURY 4X4 (2956 cc),4,0,DIESEL,MANUAL,2956
5542,5542,TATA,XENON,CREW CABIN LUXURY 4X2 (2956 cc),4,0,DIESEL,MANUAL,2956
5543,5543,TATA,XENON XT,EX 4x4 (2179 cc),4,0,DIESEL,MANUAL,2179
5544,5544,TATA,XENON XT,EX 4X2  (2179 cc),4,0,DIESEL,MANUAL,2179
5545,5545,TATA,ZEST,XE QUADRAJET 75 PS DIESEL (1248 cc),4,0,DIESEL,MANUAL,1248
5546,5546,TATA,ZEST,XE REVOTRON 90 PS PETROL (1193 cc),7,0,PETROL,MANUAL,1193
5547,5547,TATA,ZEST,XM QUADRAJET 90 PS DIESEL (1248 cc),4,0,DIESEL,MANUAL,1248
5548,5548,TATA,ZEST,XM REVOTRON 90 PS PETROL (1193 cc),7,0,PETROL,MANUAL,1193
5549,5549,TATA,ZEST,XMA QUADRAJET 90 PS DIESEL (1248 cc),4,1,DIESEL,AUTOMATIC,1248
5550,5550,TATA,ZEST,XMS QUADRAJET 90 PS DIESEL (1248 cc),4,0,DIESEL,MANUAL,1248
5551,5551,TATA,ZEST,XMS REVOTRON 90 PS PETROL (1193 cc),7,0,PETROL,MANUAL,1193
5552,5552,TATA,ZEST,XT QUADRAJET 90 PS DIESEL (1248 cc),4,0,DIESEL,MANUAL,1248
5553,5553,TATA,ZEST,XT REVOTRON 90 PS PETROL (1193 cc),7,0,PETROL,MANUAL,1193
5554,5554,TATA,ZEST,XE QUADRAJET 90 PS DIESEL (1248 cc),4,0,DIESEL,MANUAL,1248
5555,5555,TATA,ZEST,XM QUADRAJET 75 PS DIESEL (1248 cc),4,0,DIESEL,MANUAL,1248
5556,5556,TATA,ZEST,XMS QUADRAJET 75 PS DIESEL (1248 cc),4,0,DIESEL,MANUAL,1248
5557,5557,TATA,ZEST,XTA (1248 cc),4,1,DIESEL,AUTOMATIC,1248
5558,5558,TATA,ZEST,Premio (1248 cc),4,0,DIESEL,MANUAL,1248
5559,5559,TOYOTA, LAND CRUISER,VX (4461 cc),4,1,DIESEL,AUTOMATIC,4461
5560,5560,TOYOTA,ALPHARD,3.0 G (3000 cc),7,1,PETROL,AUTOMATIC,3000
5561,5561,TOYOTA,ALPHARD,350 G (3456 cc),7,1,PETROL,AUTOMATIC,3456
5562,5562,TOYOTA,ALPHARD,STD (2000 cc),7,1,PETROL,AUTOMATIC,2000
5563,5563,TOYOTA,ALPHARD,350 G 5 SEATER (3456 cc),7,1,PETROL,AUTOMATIC,3456
5564,5564,TOYOTA,CAMRY,Hybrid (2487 cc),7,1,PETROL,AUTOMATIC,2487
5565,5565,TOYOTA,CAMRY,ACV 30R - AEANKW (2362 cc),7,1,PETROL,AUTOMATIC,2362
5566,5566,TOYOTA,CAMRY,ACV 40R - AEANKW (2362 cc),7,1,PETROL,AUTOMATIC,2362
5567,5567,TOYOTA,CAMRY,V1 (2362 cc),7,1,PETROL,AUTOMATIC,2362
5568,5568,TOYOTA,CAMRY,V2 (2362 cc),7,1,PETROL,AUTOMATIC,2362
5569,5569,TOYOTA,CAMRY,V3 (2362 cc),7,1,PETROL,AUTOMATIC,2362
5570,5570,TOYOTA,CAMRY,V4 (2362 cc),7,1,PETROL,AUTOMATIC,2362
5571,5571,TOYOTA,CAMRY,V6 (2362 cc),7,1,PETROL,AUTOMATIC,2362
5572,5572,TOYOTA,CAMRY,W1 (MANUAL TRANSMISSION) (2362 cc),7,0,PETROL,MANUAL,2362
5573,5573,TOYOTA,CAMRY,W2 (AUTOMATIC TRANSMISSION) (2362 cc),7,1,PETROL,AUTOMATIC,2362
5574,5574,TOYOTA,CAMRY,W3 (MANUAL TRANSMISSION) (2362 cc),7,0,PETROL,MANUAL,2362
5575,5575,TOYOTA,CAMRY,W4 (AUTOMATIC TRANSMISSION) (2362 cc),7,1,PETROL,AUTOMATIC,2362
5576,5576,TOYOTA,CAMRY,2.5 G AUTOMATIC (2494 cc),7,1,PETROL,AUTOMATIC,2494
5577,5577,TOYOTA,CAMRY,2.5 AUTOMATIC (2495 cc),7,1,PETROL,AUTOMATIC,2495
5578,5578,TOYOTA,CAMRY,2.5 HYBRID WB AUTOMATIC (2494 cc),7,1,PETROL,AUTOMATIC,2494
5579,5579,TOYOTA,COROLLA,H1 1.8 J (1794 cc),7,0,PETROL,MANUAL,1794
5580,5580,TOYOTA,COROLLA,H2 1.8 E (1794 cc),7,0,PETROL,MANUAL,1794
5581,5581,TOYOTA,COROLLA,H3 1.8 G (1794 cc),7,0,PETROL,MANUAL,1794
5582,5582,TOYOTA,COROLLA,H4 1.8 G (1794 cc),7,0,PETROL,MANUAL,1794
5583,5583,TOYOTA,COROLLA,H5 1.8 E (1794 cc),7,0,PETROL,MANUAL,1794
5584,5584,TOYOTA,COROLLA,H6 1.8 E (1794 cc),7,0,PETROL,MANUAL,1794
5585,5585,TOYOTA,COROLLA,H7 1.8 (1794 cc),7,0,PETROL,MANUAL,1794
5586,5586,TOYOTA,COROLLA,HE 1.8 J (1794 cc),7,0,PETROL,MANUAL,1794
5587,5587,TOYOTA,COROLLA ALTIS,1.4 D-4D G (1364 cc),4,0,DIESEL,MANUAL,1364
5588,5588,TOYOTA,COROLLA ALTIS,1.4 D-4D GL (1364 cc),4,0,DIESEL,MANUAL,1364
5589,5589,TOYOTA,COROLLA ALTIS,1.4 D-4D J (1364 cc),4,0,DIESEL,MANUAL,1364
5590,5590,TOYOTA,COROLLA ALTIS,1.8 G (1798 cc),7,0,PETROL,MANUAL,1798
5591,5591,TOYOTA,COROLLA ALTIS,1.8 GL (1798 cc),7,0,PETROL,MANUAL,1798
5592,5592,TOYOTA,COROLLA ALTIS,1.8 J (1798 cc),7,0,PETROL,MANUAL,1798
5593,5593,TOYOTA,COROLLA ALTIS,1.8 VL (1798 cc),7,0,PETROL,MANUAL,1798
5594,5594,TOYOTA,COROLLA ALTIS,AERO PETROL (1798 cc),7,0,PETROL,MANUAL,1798
5595,5595,TOYOTA,COROLLA ALTIS,1.8 G CVT AUTOMATIC (1798 cc),7,1,PETROL,AUTOMATIC,1798
5596,5596,TOYOTA,COROLLA ALTIS,AERO DIESEL (1364 cc),4,0,DIESEL,MANUAL,1364
5597,5597,TOYOTA,COROLLA ALTIS,1.8 J (HH) PETROL LTD EDITION (1798 cc),7,0,PETROL,MANUAL,1798
5598,5598,TOYOTA,COROLLA ALTIS,JS (1364 cc),4,0,DIESEL,MANUAL,1364
5599,5599,TOYOTA,COROLLA ALTIS,G Petrol (1798 cc),7,0,PETROL,MANUAL,1798
5600,5600,TOYOTA,COROLLA ALTIS,G Diesel (1364 cc),4,0,DIESEL,MANUAL,1364
5601,5601,TOYOTA,COROLLA ALTIS,G AT Petrol (1798 cc),7,1,PETROL,AUTOMATIC,1798
5602,5602,TOYOTA,COROLLA ALTIS,GL Petrol (1798 cc),7,0,PETROL,MANUAL,1798
5603,5603,TOYOTA,COROLLA ALTIS,GL Diesel (1364 cc),4,0,DIESEL,MANUAL,1364
5604,5604,TOYOTA,COROLLA ALTIS,VL AT Petrol (1798 cc),7,1,PETROL,AUTOMATIC,1798
5605,5605,TOYOTA,COROLLA ALTIS,1.8 V (1794 cc),7,0,PETROL,MANUAL,1794
5606,5606,TOYOTA,ETIOS,1.5 G PETROL (1496 cc),7,0,PETROL,MANUAL,1496
5607,5607,TOYOTA,ETIOS,1.5 G SP* PETROL (1496 cc),7,0,PETROL,MANUAL,1496
5608,5608,TOYOTA,ETIOS,1.5 J PETROL (1496 cc),7,0,PETROL,MANUAL,1496
5609,5609,TOYOTA,ETIOS,1.5 V PETROL (1496 cc),7,0,PETROL,MANUAL,1496
5610,5610,TOYOTA,ETIOS,1.5 VX PETROL (1496 cc),7,0,PETROL,MANUAL,1496
5611,5611,TOYOTA,ETIOS,1.4 D-4D VD (1364 cc),4,0,DIESEL,MANUAL,1364
5612,5612,TOYOTA,ETIOS,1.4 D-4D VXD (1364 cc),4,0,DIESEL,MANUAL,1364
5613,5613,TOYOTA,ETIOS,1.4 D-4D GD (1364 cc),4,0,DIESEL,MANUAL,1364
5614,5614,TOYOTA,ETIOS,1.4 D-4D GD SP* (1364 cc),4,0,DIESEL,MANUAL,1364
5615,5615,TOYOTA,ETIOS,TRD SPORTIVO DIESEL (1364 cc),4,0,DIESEL,MANUAL,1364
5616,5616,TOYOTA,ETIOS,1.4 D-4D JD (1364 cc),4,0,DIESEL,MANUAL,1364
5617,5617,TOYOTA,ETIOS,1.4 D-4D VD SP* (1364 cc),4,0,DIESEL,MANUAL,1364
5618,5618,TOYOTA,ETIOS,1.5 J PS PETROL (1496 cc),7,0,PETROL,MANUAL,1496
5619,5619,TOYOTA,ETIOS,1.5 V SP* PETROL (1496 cc),4,0,DIESEL,MANUAL,1496
5620,5620,TOYOTA,ETIOS,TRD SPORTIVO PETROL (1496 cc),7,0,PETROL,MANUAL,1496
5621,5621,TOYOTA,Etios Cross,1.2 G (1197 cc),7,0,PETROL,MANUAL,1197
5622,5622,TOYOTA,Etios Cross,1.4 GD (1364 cc),4,0,DIESEL,MANUAL,1364
5623,5623,TOYOTA,Etios Cross,1.5 V (1496 cc),7,0,PETROL,MANUAL,1496
5624,5624,TOYOTA,Etios Cross,1.4 VD (1364 cc),4,0,DIESEL,MANUAL,1364
5625,5625,TOYOTA,Etios Cross,X EDITION (1197 cc),7,0,PETROL,MANUAL,1197
5626,5626,TOYOTA,Etios Cross,X EDITION (1364 cc),4,0,DIESEL,MANUAL,1364
5627,5627,TOYOTA,ETIOS LIVA,1.4 D-4D GD SP* (1364 cc),4,0,DIESEL,MANUAL,1364
5628,5628,TOYOTA,ETIOS LIVA,1.4 D-4D GD (1364 cc),4,0,DIESEL,MANUAL,1364
5629,5629,TOYOTA,ETIOS LIVA,1.2 V PETROL (1197 cc),7,0,PETROL,MANUAL,1197
5630,5630,TOYOTA,ETIOS LIVA,1.2 VX PETROL (1197 cc),7,0,PETROL,MANUAL,1197
5631,5631,TOYOTA,ETIOS LIVA,1.2 G PETROL (1197 cc),7,0,PETROL,MANUAL,1197
5632,5632,TOYOTA,ETIOS LIVA,1.2 G SP* PETROL (1197 cc),7,0,PETROL,MANUAL,1197
5633,5633,TOYOTA,ETIOS LIVA,1.2 J PETROL (1197 cc),7,0,PETROL,MANUAL,1197
5634,5634,TOYOTA,ETIOS LIVA,TRD SPORTIVO DIESEL (1364 cc),4,0,DIESEL,MANUAL,1364
5635,5635,TOYOTA,ETIOS LIVA,TRD SPORTIVO PETROL (1197 cc),4,0,DIESEL,MANUAL,1197
5636,5636,TOYOTA,ETIOS LIVA,1.2 J PS  PETROL (1197 cc),7,0,PETROL,MANUAL,1197
5637,5637,TOYOTA,ETIOS LIVA,1.2 V SP* PETROL (1197 cc),7,0,PETROL,MANUAL,1197
5638,5638,TOYOTA,ETIOS LIVA,1.2 XCLUSIVE (PETROL) (1197 cc),7,0,PETROL,MANUAL,1197
5639,5639,TOYOTA,ETIOS LIVA,1.4 D-4D JD (1364 cc),7,0,PETROL,MANUAL,1364
5640,5640,TOYOTA,ETIOS LIVA,1.4 XCLUSIVE (DIESEL) (1364 cc),4,0,DIESEL,MANUAL,1364
5641,5641,TOYOTA,ETIOS LIVA,1.2 GX PETROL (1197 cc),7,0,PETROL,MANUAL,1197
5642,5642,TOYOTA,ETIOS LIVA,1.4 D-4D VD (1364 cc),4,0,DIESEL,MANUAL,1364
5643,5643,TOYOTA,ETIOS LIVA,1.4 D-4D VD SP* (1364 cc),4,0,DIESEL,MANUAL,1364
5644,5644,TOYOTA,ETIOS LIVA,1.4 D-4D VXD (1364 cc),4,0,DIESEL,MANUAL,1364
5645,5645,TOYOTA,ETIOS LIVA, V (DUAL TONE) (1197 cc),7,0,PETROL,MANUAL,1197
5646,5646,TOYOTA,ETIOS LIVA, VX (DUAL TONE) (1197 cc),7,0,PETROL,MANUAL,1197
5647,5647,TOYOTA,ETIOS LIVA, VD (DUAL TONE) (1364 cc),4,0,DIESEL,MANUAL,1364
5648,5648,TOYOTA,ETIOS LIVA, VXD (DUAL TONE) (1364 cc),4,0,DIESEL,MANUAL,1364
5649,5649,TOYOTA,ETIOS LIVA,1.4 GXD (1364 cc),4,0,DIESEL,MANUAL,1364
5650,5650,TOYOTA,FORTUNER,Sigma 4 AT (2755 cc),4,1,DIESEL,AUTOMATIC,2755
5651,5651,TOYOTA,FORTUNER,GR-S (2755 cc),4,1,DIESEL,AUTOMATIC,2755
5652,5652,TOYOTA,FORTUNER,FA MANUAL TRANSMISSION (2982 cc),4,0,DIESEL,MANUAL,2982
5653,5653,TOYOTA,FORTUNER,FL MANUAL TRANSMISSION (2982 cc),4,0,DIESEL,MANUAL,2982
5654,5654,TOYOTA,FORTUNER,FB 4X4 MANUAL (2982 cc),4,0,DIESEL,MANUAL,2982
5655,5655,TOYOTA,FORTUNER,FC 4X2 MANUAL (2982 cc),4,0,DIESEL,MANUAL,2982
5656,5656,TOYOTA,FORTUNER,FD 4X2 AUTO (2982 cc),4,1,DIESEL,AUTOMATIC,2982
5657,5657,TOYOTA,FORTUNER,FY TRD SPORTIVO 4X2 MANUAL TRANSMISSION (2982 cc),4,0,DIESEL,MANUAL,2982
5658,5658,TOYOTA,FORTUNER,FZ TRD SPORTIVO 4X2 AUTOMATIC TRANSMISSION (2982 cc),4,1,DIESEL,AUTOMATIC,2982
5659,5659,TOYOTA,FORTUNER,FE 4X2 MANUAL TRANSMISSION (2982 cc),4,0,DIESEL,MANUAL,2982
5660,5660,TOYOTA,FORTUNER,FX TRD SPORTIVO AUTOMATIC TRANSMISSION (2982 cc),4,1,DIESEL,AUTOMATIC,2982
5661,5661,TOYOTA,FORTUNER,FE 4X2 AUTOMATIC TRANSMISSION (2982 cc),4,1,DIESEL,AUTOMATIC,2982
